date,O,H,L,C,V,NA
2022-10-13,2260.4,2281.95,2249.65,2271.3,3548152,0
2022-10-12,2241.95,2270.25,2233.45,2264.1,3591054,0
2022-10-11,2301.0,2301.0,2241.05,2247.55,4461607,0
2022-10-10,2292.45,2304.45,2276.25,2293.2,3064495,0
2022-10-07,2301.65,2329.5,2301.65,2318.5,3734964,0
2022-10-06,2315.3,2335.35,2305.0,2308.75,6464564,0
2022-10-04,2285.6,2304.85,2278.3,2300.25,4332662,0
2022-10-03,2279.6,2303.85,2252.4,2258.6,5738598,0
2022-09-30,2202.85,2289.6,2202.85,2266.45,9011655,0
2022-09-29,2249.55,2256.7,2204.75,2216.5,7103491,0
2022-09-28,2249.9,2266.7,2218.2,2223.3,8229272,0
2022-09-27,2281.95,2312.45,2249.65,2284.1,7821496,0
2022-09-26,2282.0,2304.65,2264.0,2266.1,6042068,0
2022-09-23,2368.7,2379.15,2322.1,2325.35,4613087,0
2022-09-22,2369.65,2385.85,2356.4,2369.75,4990789,0
2022-09-21,2379.9,2414.45,2378.25,2392.3,4457798,0
2022-09-20,2404.4,2418.95,2377.95,2385.7,4072475,0
2022-09-19,2382.25,2404.65,2365.2,2385.35,3670045,0
2022-09-16,2424.7,2433.5,2374.4,2382.25,9788576,0
2022-09-15,2462.1,2481.7,2437.1,2442.75,5018594,0
2022-09-14,2454.5,2487.85,2452.35,2467.2,4201634,0
2022-09-13,2495.5,2506.65,2479.25,2497.15,4303520,0
2022-09-12,2450.25,2489.75,2450.25,2476.45,3599922,0
2022-09-09,2487.85,2487.85,2444.0,2449.05,4025706,0
2022-09-08,2467.1,2476.4,2450.7,2464.4,3416744,0
2022-09-07,2454.5,2473.45,2449.7,2460.9,3625622,0
2022-09-06,2452.6,2484.05,2451.65,2475.3,5277143,0
2022-09-05,2412.55,2460.7,2412.55,2449.55,5484459,0
2022-09-02,2440.55,2454.8,2407.5,2412.05,6293745,0
2022-09-01,2461.8,2483.05,2431.35,2440.55,9639568,0
2022-08-30,2491.65,2521.45,2456.0,2514.5,11202971,0
2022-08-29,2464.0,2530.75,2457.4,2476.1,9605210,0
2022-08-26,2509.8,2526.0,2485.0,2495.5,5200850,0
2022-08-25,2525.0,2538.3,2499.85,2508.85,3811270,0
2022-08-24,2516.55,2545.05,2512.0,2516.2,5020541,0
2022-08-23,2472.6,2529.05,2470.05,2522.95,4685921,0
2022-08-22,2494.5,2508.15,2464.95,2484.6,4585795,0
2022-08-19,2526.0,2537.15,2483.05,2491.5,4580491,0
2022-08-18,2535.5,2544.1,2516.65,2536.75,3587632,0
2022-08-17,2540.3,2551.6,2531.25,2540.4,3193493,0
2022-08-16,2522.35,2532.95,2504.35,2527.2,3199019,0
2022-08-12,2469.05,2517.75,2461.35,2509.8,6124890,0
2022-08-11,2481.25,2487.75,2459.45,2469.85,3969241,0
2022-08-10,2456.3,2468.7,2437.4,2461.65,5192450,0
2022-08-08,2412.55,2462.65,2412.55,2447.0,4921558,0
2022-08-05,2455.45,2458.1,2408.7,2415.4,6750351,0
2022-08-04,2487.85,2495.25,2416.35,2451.55,7004384,0
2022-08-03,2478.3,2487.85,2447.3,2484.35,6899733,0
2022-08-02,2452.1,2485.75,2441.65,2463.7,6738477,0
2022-08-01,2401.25,2466.65,2390.25,2454.35,7601311,0
2022-07-29,2358.9,2399.3,2348.7,2392.0,7325650,0
2022-07-28,2322.0,2352.45,2307.7,2342.1,6050081,0
2022-07-27,2306.7,2313.4,2289.6,2306.0,4190434,0
2022-07-26,2307.8,2329.5,2298.5,2308.15,5472584,0
2022-07-25,2351.95,2351.95,2290.55,2307.1,11189123,0
2022-07-22,2383.0,2398.55,2378.25,2385.95,5311217,0
2022-07-21,2377.3,2383.0,2351.85,2369.95,7999863,0
2022-07-20,2421.15,2423.5,2369.9,2385.85,11583129,0
2022-07-19,2287.95,2332.5,2287.95,2323.05,7959513,0
2022-07-18,2307.7,2311.5,2280.35,2308.9,7340284,0
2022-07-15,2302.0,2302.0,2271.55,2289.4,4649476,0
2022-07-14,2276.25,2320.05,2265.7,2284.95,8216324,0
2022-07-13,2313.7,2320.1,2261.95,2266.3,6886736,0
2022-07-12,2291.5,2325.5,2291.5,2307.15,5218740,0
2022-07-11,2265.3,2315.15,2259.1,2310.45,6704370,0
2022-07-08,2304.85,2304.85,2271.05,2279.5,9203907,0
2022-07-07,2312.35,2319.35,2263.85,2276.35,11281395,0
2022-07-06,2306.85,2327.65,2276.25,2298.95,11592560,0
2022-07-05,2309.6,2349.55,2304.0,2319.35,8544105,0
2022-07-04,2267.6,2327.7,2255.35,2300.75,20265778,0
2022-07-01,2454.4,2470.7,2254.3,2295.95,39699621,0
2022-06-30,2459.25,2493.5,2445.9,2474.15,11190337,0
2022-06-29,2389.85,2475.45,2383.95,2459.4,9298336,0
2022-06-28,2365.95,2415.35,2365.95,2409.4,6571410,0
2022-06-27,2425.85,2425.85,2365.4,2376.0,7492126,0
2022-06-24,2363.95,2393.5,2352.5,2383.05,6894531,0
2022-06-23,2397.35,2406.85,2330.55,2349.6,9415104,0
2022-06-22,2438.4,2438.55,2383.95,2388.35,5140411,0
2022-06-21,2440.2,2472.05,2410.0,2463.15,5674362,0
2022-06-20,2483.1,2494.6,2403.1,2424.05,5842243,0
2022-06-17,2440.2,2502.0,2436.45,2468.8,11841157,0
2022-06-16,2500.25,2534.6,2434.45,2440.2,8284667,0
2022-06-15,2495.05,2513.85,2463.45,2474.8,5420415,0
2022-06-14,2526.05,2546.8,2491.15,2505.1,7124060,0
2022-06-13,2526.0,2547.7,2493.85,2538.3,8531263,0
2022-06-10,2642.15,2659.35,2575.05,2587.2,8759909,0
2022-06-09,2583.15,2671.8,2583.15,2667.75,8365439,0
2022-06-08,2643.0,2650.85,2589.2,2596.55,6041936,0
2022-06-07,2640.25,2660.5,2623.25,2643.0,5983355,0
2022-06-06,2649.9,2682.3,2623.0,2638.05,5370845,0
2022-06-03,2615.6,2685.5,2613.65,2649.4,11590655,0
2022-06-02,2510.75,2604.55,2510.75,2596.8,10712768,0
2022-06-01,2511.0,2530.95,2493.75,2510.25,4733613,0
2022-05-31,2517.8,2553.45,2493.3,2509.45,34191594,0
2022-05-30,2492.6,2548.85,2472.8,2540.1,6707241,0
2022-05-27,2471.7,2483.25,2421.2,2454.6,7999255,0
2022-05-26,2501.6,2511.6,2428.75,2466.0,8657735,0
2022-05-25,2511.7,2532.35,2479.75,2489.75,6155855,0
2022-05-24,2485.0,2514.55,2476.15,2493.45,6549609,0
2022-05-23,2508.35,2529.35,2471.65,2484.9,7384752,0
2022-05-20,2394.9,2520.65,2384.9,2501.65,10551312,0
2022-05-19,2367.75,2394.9,2350.65,2363.8,7116704,0
2022-05-18,2420.8,2449.7,2390.85,2419.55,8364705,0
2022-05-17,2321.15,2421.05,2318.2,2410.8,8013709,0
2022-05-16,2320.5,2364.9,2303.55,2313.6,6506080,0
2022-05-13,2312.45,2362.05,2302.3,2313.05,9348510,0
2022-05-12,2313.9,2320.9,2259.1,2287.1,9920564,0
2022-05-11,2356.95,2368.65,2308.6,2334.65,8058286,0
2022-05-10,2378.25,2408.35,2342.95,2358.85,9446746,0
2022-05-09,2454.45,2475.55,2389.65,2400.45,8755404,0
2022-05-06,2489.95,2534.55,2472.15,2498.0,9513691,0
2022-05-05,2596.05,2602.25,2508.8,2517.3,8332693,0
2022-05-04,2654.65,2659.45,2551.05,2567.6,9318919,0
2022-05-02,2632.75,2674.2,2628.95,2650.3,4583532,0
2022-04-29,2722.5,2722.5,2647.3,2659.65,8818881,0
2022-04-28,2678.45,2717.55,2655.7,2687.9,12401274,0
2022-04-27,2626.9,2695.65,2626.1,2648.3,9363116,0
2022-04-26,2583.15,2664.2,2581.0,2645.75,5920129,0
2022-04-25,2614.05,2629.3,2539.0,2568.85,8261302,0
2022-04-22,2629.8,2670.85,2615.75,2629.7,7288598,0
2022-04-21,2622.15,2658.45,2604.15,2651.9,10510421,0
2022-04-20,2532.75,2606.05,2525.1,2591.25,12138940,0
2022-04-19,2438.3,2543.15,2431.65,2517.2,12656786,0
2022-04-18,2414.45,2440.0,2403.8,2424.8,4829106,0
2022-04-13,2454.0,2471.25,2426.35,2432.25,5013092,0
2022-04-12,2465.95,2480.8,2435.8,2441.2,6399483,0
2022-04-11,2478.3,2515.05,2462.1,2488.05,4480505,0
2022-04-08,2440.2,2502.15,2440.2,2493.25,7336210,0
2022-04-07,2473.65,2484.05,2446.85,2452.45,7502763,0
2022-04-06,2466.0,2511.2,2466.0,2496.5,5934436,0
2022-04-05,2527.05,2544.95,2498.05,2503.15,6366622,0
2022-04-04,2531.15,2549.8,2518.0,2539.05,3838972,0
2022-04-01,2512.65,2540.4,2499.3,2531.55,3835930,0
2022-03-31,2540.25,2544.75,2505.6,2511.45,6402377,0
2022-03-30,2516.35,2562.2,2494.6,2547.85,7655297,0
2022-03-29,2514.55,2514.55,2485.35,2499.8,4204465,0
2022-03-28,2487.85,2506.7,2465.45,2499.25,4789018,0
2022-03-25,2461.65,2493.55,2456.4,2474.35,6885939,0
2022-03-24,2392.55,2463.2,2392.55,2457.95,6375529,0
2022-03-23,2404.9,2444.8,2404.9,2420.35,7486150,0
2022-03-22,2344.95,2416.3,2338.75,2412.7,10921196,0
2022-03-21,2329.6,2367.75,2324.85,2351.95,5809645,0
2022-03-17,2318.9,2380.5,2302.05,2365.55,10371692,0
2022-03-16,2270.5,2295.2,2265.85,2290.85,5398285,0
2022-03-15,2314.3,2314.3,2231.3,2252.85,7710598,0
2022-03-14,2275.2,2310.95,2262.9,2305.65,4038211,0
2022-03-11,2264.85,2298.15,2264.85,2286.85,5934537,0
2022-03-10,2287.7,2292.45,2249.55,2280.3,8705410,0
2022-03-09,2131.35,2256.2,2129.6,2243.95,9883723,0
2022-03-08,2108.0,2140.9,2078.0,2130.9,10307433,0
2022-03-07,2172.05,2203.9,2118.0,2134.75,8706774,0
2022-03-04,2242.9,2253.65,2211.75,2216.7,5231657,0
2022-03-03,2287.7,2301.85,2259.15,2267.0,4932002,0
2022-03-02,2225.2,2288.65,2220.2,2286.3,10395749,0
2022-02-28,2138.05,2256.55,2138.05,2249.1,10311341,0
2022-02-25,2173.4,2199.95,2169.7,2177.05,7054234,0
2022-02-24,2197.15,2230.4,2138.4,2150.2,12029718,0
2022-02-23,2288.75,2293.9,2257.2,2262.95,3539253,0
2022-02-22,2242.8,2283.75,2237.3,2277.2,6533678,0
2022-02-21,2299.1,2323.4,2273.0,2287.6,5377643,0
2022-02-18,2330.0,2341.45,2306.9,2310.95,3280396,0
2022-02-17,2306.85,2340.0,2297.2,2329.15,6223012,0
2022-02-16,2316.3,2319.15,2283.8,2300.0,5031782,0
2022-02-15,2241.15,2310.45,2226.4,2304.8,5428711,0
2022-02-14,2230.75,2244.75,2204.75,2229.1,5190002,0
2022-02-11,2262.2,2272.9,2234.4,2265.2,7719119,0
2022-02-10,2283.6,2283.6,2254.4,2269.6,6034790,0
2022-02-09,2260.2,2275.5,2247.65,2271.95,5561154,0
2022-02-08,2221.6,2249.55,2201.9,2245.8,5839363,0
2022-02-07,2232.4,2246.5,2197.15,2208.65,5187501,0
2022-02-04,2231.45,2238.55,2212.45,2222.2,5355395,0
2022-02-03,2280.05,2289.05,2237.35,2242.65,4634772,0
2022-02-02,2294.35,2294.35,2263.95,2272.0,4850151,0
2022-02-01,2295.3,2307.3,2237.25,2267.4,6391140,0
2022-01-31,2249.75,2293.8,2245.95,2274.9,5879468,0
2022-01-28,2254.3,2264.7,2219.45,2226.55,7101506,0
2022-01-27,2226.65,2245.85,2202.9,2228.7,9693063,0
2022-01-25,2239.6,2276.85,2197.15,2262.2,11866826,0
2022-01-24,2359.15,2387.55,2244.9,2266.6,10588033,0
2022-01-21,2337.25,2385.15,2337.25,2361.9,6457994,0
2022-01-20,2383.05,2392.5,2340.1,2361.5,7985947,0
2022-01-19,2411.6,2423.05,2391.6,2403.6,4723202,0
2022-01-18,2435.2,2442.45,2398.0,2403.8,3009060,0
2022-01-17,2419.2,2444.95,2418.25,2432.8,3890918,0
2022-01-14,2416.35,2447.15,2407.65,2420.15,9649365,0
2022-01-13,2403.25,2422.1,2391.0,2416.65,5740529,0
2022-01-12,2355.65,2406.8,2349.65,2403.1,7165761,0
2022-01-11,2322.0,2359.1,2321.05,2340.65,7845869,0
2022-01-10,2337.25,2342.0,2303.0,2323.9,4476884,0
2022-01-07,2317.2,2343.0,2298.7,2322.0,6348343,0
2022-01-06,2336.5,2339.15,2296.25,2303.4,6994843,0
2022-01-05,2346.8,2361.1,2319.1,2354.0,5637452,0
2022-01-04,2302.85,2345.8,2291.5,2343.05,5252021,0
2022-01-03,2254.3,2295.25,2252.95,2291.35,2624920,0
2021-12-31,2261.95,2272.35,2249.55,2257.3,4588511,0
2021-12-30,2287.7,2292.4,2235.85,2248.7,14201906,0
2021-12-29,2279.1,2305.8,2270.6,2290.05,7468297,0
2021-12-28,2264.4,2292.3,2262.0,2286.15,3086324,0
2021-12-27,2251.05,2266.7,2238.2,2259.3,1944973,0
2021-12-24,2259.1,2280.05,2228.15,2261.75,3818314,0
2021-12-23,2262.9,2268.6,2247.7,2254.55,4392481,0
2021-12-22,2216.1,2260.9,2213.35,2255.35,8549535,0
2021-12-21,2203.2,2236.2,2184.9,2203.1,6214931,0
2021-12-20,2209.35,2209.35,2141.95,2170.75,6935981,0
2021-12-17,2285.8,2295.3,2211.4,2230.9,10191451,0
2021-12-16,2293.1,2302.45,2257.8,2291.4,4726007,0
2021-12-15,2272.45,2292.45,2250.6,2262.15,4535099,0
2021-12-14,2268.6,2293.4,2262.3,2268.75,6289957,0
2021-12-13,2357.75,2358.3,2291.5,2296.9,6246485,0
2021-12-10,2326.05,2350.6,2316.6,2343.85,4049703,0
2021-12-09,2321.05,2359.05,2311.5,2341.5,6397452,0
2021-12-08,2310.65,2318.0,2293.7,2304.95,4233569,0
2021-12-07,2264.95,2291.5,2249.55,2270.4,5439580,0
2021-12-06,2302.95,2311.5,2246.85,2252.05,5002450,0
2021-12-03,2381.45,2381.55,2287.7,2295.55,9306729,0
2021-12-02,2354.1,2379.4,2346.4,2366.65,6158696,0
2021-12-01,2319.15,2358.2,2311.6,2351.55,4892234,0
2021-11-30,2352.5,2360.05,2277.05,2292.85,15576494,0
2021-11-29,2324.95,2383.0,2286.8,2327.25,11777328,0
2021-11-26,2352.3,2361.65,2289.1,2299.7,7631859,0
2021-11-25,2261.95,2384.9,2246.85,2376.3,20529261,0
2021-11-24,2268.6,2297.1,2233.85,2241.35,8143690,0
2021-11-23,2223.85,2288.85,2200.95,2274.2,12262283,0
2021-11-22,2322.1,2334.4,2240.95,2253.15,11679990,0
2021-11-18,2344.85,2372.5,2335.4,2357.55,4118072,0
2021-11-17,2382.0,2382.0,2345.8,2348.7,4939400,0
2021-11-16,2451.7,2454.5,2378.25,2400.05,5489187,0
2021-11-15,2478.3,2480.4,2449.7,2457.15,2325544,0
2021-11-12,2442.95,2477.15,2437.35,2471.75,4218154,0
2021-11-11,2421.2,2450.2,2416.9,2435.0,5191380,0
2021-11-10,2398.9,2438.3,2386.5,2430.55,4964306,0
2021-11-09,2387.75,2410.55,2370.65,2403.7,7592815,0
2021-11-08,2401.5,2402.05,2341.45,2384.85,9846422,0
2021-11-04,2376.3,2387.65,2373.45,2381.9,825808,0
2021-11-03,2388.75,2402.05,2345.8,2367.35,5804785,0
2021-11-02,2425.9,2428.75,2378.45,2383.75,5117135,0
2021-11-01,2417.55,2436.4,2377.4,2419.05,7495314,0
2021-10-29,2474.65,2474.65,2384.6,2417.55,6891041,0
2021-10-28,2497.4,2514.5,2469.25,2477.0,4786479,0
2021-10-27,2527.9,2551.55,2497.35,2504.45,4791377,0
2021-10-26,2494.6,2544.0,2481.3,2536.5,4720633,0
2021-10-25,2554.6,2554.6,2449.7,2480.05,8326761,0
2021-10-22,2497.4,2540.2,2489.3,2504.45,5339046,0
2021-10-21,2599.75,2600.35,2481.35,2499.75,10085831,0
2021-10-20,2614.4,2614.4,2565.55,2574.0,6153931,0
2021-10-19,2596.35,2622.6,2581.25,2604.0,4276771,0
2021-10-18,2543.7,2616.55,2537.7,2580.9,6581883,0
2021-10-14,2573.95,2590.25,2561.45,2574.0,4175127,0
2021-10-13,2553.6,2592.25,2544.4,2568.85,4822104,0
2021-10-12,2521.2,2557.45,2517.65,2542.95,3235153,0
2021-10-11,2574.95,2592.7,2521.55,2528.5,7150376,0
2021-10-08,2464.25,2558.75,2460.7,2546.25,7636387,0
2021-10-07,2473.55,2477.15,2447.55,2452.0,3067951,0
2021-10-06,2497.35,2497.35,2431.7,2440.05,4966925,0
2021-10-05,2435.5,2489.75,2428.15,2487.1,6552425,0
2021-10-04,2433.5,2454.35,2418.3,2436.5,5286310,0
2021-10-01,2384.85,2420.95,2378.25,2405.6,4337542,0
2021-09-30,2406.85,2416.0,2383.35,2401.35,6580032,0
2021-09-29,2449.7,2449.7,2402.1,2409.55,4705961,0
2021-09-28,2415.4,2444.85,2395.2,2428.8,8731925,0
2021-09-27,2370.6,2411.5,2359.45,2406.3,7443373,0
2021-09-24,2386.4,2388.2,2356.3,2366.5,7355416,0
2021-09-23,2332.85,2380.15,2331.05,2373.35,7624722,0
2021-09-22,2295.3,2327.7,2286.0,2316.75,5323765,0
2021-09-21,2292.45,2303.5,2272.45,2292.15,4800789,0
2021-09-20,2261.1,2305.15,2259.1,2282.3,5703301,0
2021-09-17,2331.55,2340.9,2264.4,2278.65,16888483,0
2021-09-16,2270.1,2322.7,2256.2,2314.55,6511391,0
2021-09-15,2257.65,2283.65,2257.65,2267.0,4391839,0
2021-09-14,2263.85,2281.95,2255.25,2257.6,4313057,0
2021-09-13,2319.15,2319.15,2257.2,2260.55,7897188,0
2021-09-09,2314.25,2323.75,2303.05,2312.1,4339634,0
2021-09-08,2337.25,2339.15,2294.0,2317.55,6924267,0
2021-09-07,2316.3,2342.95,2299.1,2326.65,8400094,0
2021-09-06,2300.05,2363.95,2299.1,2312.1,16287922,0
2021-09-03,2201.9,2282.9,2194.75,2276.7,14846446,0
2021-09-02,2149.45,2199.8,2149.45,2187.0,4820656,0
2021-09-01,2166.6,2185.6,2157.1,2161.0,5396182,0
2021-08-31,2170.35,2176.85,2137.3,2152.45,12823164,0
2021-08-30,2144.7,2169.35,2132.1,2164.0,6791322,0
2021-08-27,2132.3,2137.8,2112.35,2123.15,5074290,0
2021-08-26,2104.65,2139.85,2101.8,2126.05,9000322,0
2021-08-25,2083.1,2116.1,2078.05,2099.5,6478312,0
2021-08-24,2063.75,2089.4,2054.7,2081.5,5744286,0
2021-08-23,2072.25,2072.25,2032.5,2061.15,4771090,0
2021-08-20,2042.7,2070.35,2037.0,2047.7,4563815,0
2021-08-18,2072.25,2084.45,2051.85,2070.95,4878314,0
2021-08-17,2067.35,2082.95,2047.35,2062.95,6128561,0
2021-08-16,2048.75,2099.9,2028.55,2071.8,10620233,0
2021-08-13,2018.2,2049.3,2010.25,2045.25,6187983,0
2021-08-12,2025.45,2026.7,2006.5,2011.75,3939895,0
2021-08-11,1998.8,2020.8,1985.9,2018.2,4446978,0
2021-08-10,1984.55,2014.1,1976.7,1990.35,5770782,0
2021-08-09,1983.6,1992.0,1969.8,1979.95,3628354,0
2021-08-06,2030.25,2046.45,1981.45,1991.3,8047193,0
2021-08-05,2015.35,2053.95,2005.75,2034.35,10289376,0
2021-08-04,1996.4,2015.05,1989.35,2005.3,6376272,0
2021-08-03,1992.2,1993.15,1967.6,1990.05,5721447,0
2021-08-02,1958.15,1982.1,1945.6,1975.5,5289483,0
2021-07-30,1961.7,1971.15,1936.05,1940.05,5495494,0
2021-07-29,1957.85,1977.3,1947.75,1957.15,6664800,0
2021-07-28,1961.7,1961.7,1921.9,1942.0,6244604,0
2021-07-27,1979.6,1986.2,1946.45,1958.85,5240786,0
2021-07-26,2009.35,2021.75,1974.15,1979.65,5998564,0
2021-07-23,2034.55,2034.55,2003.65,2007.15,4811098,0
2021-07-22,2019.85,2024.5,1999.95,2021.45,3859904,0
2021-07-20,2001.25,2009.35,1986.45,1995.8,3263938,0
2021-07-19,2001.7,2024.6,1994.35,2000.7,4044878,0
2021-07-16,1990.05,2015.8,1989.9,2013.55,4274241,0
2021-07-15,1996.95,1996.95,1981.25,1984.9,4574503,0
2021-07-14,2002.05,2008.25,1983.85,1988.35,4131105,0
2021-07-13,2001.7,2004.65,1990.35,2001.45,3252158,0
2021-07-12,1982.4,2003.15,1977.4,1986.55,4156643,0
2021-07-09,1990.3,1993.8,1969.4,1974.25,4375668,0
2021-07-08,2017.9,2017.9,1983.6,1994.65,5415536,0
2021-07-07,2028.15,2028.15,1999.8,2011.3,5061825,0
2021-07-06,2044.55,2048.35,2020.95,2025.35,4875537,0
2021-07-05,2036.45,2052.75,2031.75,2049.55,5665763,0
2021-07-02,1998.85,2033.1,1995.0,2029.4,6820158,0
2021-07-01,2018.9,2023.8,1996.95,1999.75,6068641,0
2021-06-30,1998.15,2023.3,1993.2,2011.85,9568357,0
2021-06-29,1991.7,2010.3,1986.55,1990.1,13142031,0
2021-06-28,2022.7,2027.0,1983.6,1988.35,9817304,0
2021-06-25,2052.7,2052.7,1983.7,2005.95,26800608,0
2021-06-24,2103.55,2110.95,2039.85,2052.7,44282098,0
2021-06-23,2144.7,2145.25,2098.65,2102.15,8063153,0
2021-06-22,2148.5,2155.2,2115.5,2121.6,6232047,0
2021-06-21,2100.4,2142.3,2097.2,2132.55,5900173,0
2021-06-18,2121.35,2130.4,2082.1,2121.5,14219266,0
2021-06-17,2097.05,2130.4,2077.9,2111.95,7623549,0
2021-06-16,2139.85,2141.9,2102.6,2108.1,5227629,0
2021-06-15,2155.2,2168.45,2135.45,2144.7,7346726,0
2021-06-14,2111.35,2152.55,2092.3,2139.85,9844123,0
2021-06-11,2080.75,2123.75,2078.05,2109.55,6663367,0
2021-06-10,2090.75,2125.65,2075.65,2080.85,6853581,0
2021-06-09,2115.15,2117.05,2056.95,2073.2,5523843,0
2021-06-08,2122.4,2122.9,2095.3,2110.95,4684106,0
2021-06-07,2098.95,2137.05,2082.75,2123.15,7909492,0
2021-06-04,2111.15,2112.7,2082.05,2088.0,7005119,0
2021-06-03,2117.05,2144.7,2093.3,2106.25,11607342,0
2021-06-02,2056.05,2106.1,2056.05,2098.25,11924904,0
2021-06-01,2064.65,2098.95,2046.05,2067.4,13563137,0
2021-05-31,2003.65,2089.15,1987.45,2059.2,28625459,0
2021-05-28,1896.85,2006.5,1896.85,1996.75,27340400,0
2021-05-27,1878.1,1899.75,1870.4,1883.6,12984791,0
2021-05-26,1882.55,1886.85,1873.3,1877.85,3621605,0
2021-05-25,1902.95,1903.55,1868.25,1871.25,7155913,0
2021-05-24,1914.05,1915.75,1889.25,1892.7,4140408,0
2021-05-21,1898.75,1915.55,1893.05,1908.85,5221943,0
2021-05-20,1904.4,1916.8,1888.3,1892.5,5530317,0
2021-05-19,1887.35,1922.1,1879.7,1903.6,7900016,0
2021-05-18,1888.3,1908.9,1880.2,1894.9,5841334,0
2021-05-17,1846.65,1871.55,1840.05,1868.6,5748453,0
2021-05-14,1837.8,1851.1,1816.8,1846.65,6435250,0
2021-05-12,1839.75,1842.45,1817.75,1823.6,6380223,0
2021-05-11,1825.4,1847.85,1820.6,1842.7,6525617,0
2021-05-10,1848.25,1855.7,1831.05,1836.05,6749770,0
2021-05-07,1847.05,1864.15,1835.85,1841.35,5949606,0
2021-05-06,1831.9,1844.45,1817.35,1840.65,7080657,0
2021-05-05,1833.35,1847.8,1818.75,1830.25,6000472,0
2021-05-04,1858.75,1875.7,1821.55,1826.9,10578782,0
2021-05-03,1874.0,1886.4,1852.15,1867.35,11445598,0
2021-04-30,1914.5,1940.7,1894.55,1901.15,9600269,0
2021-04-29,1928.25,1948.8,1913.35,1929.3,8430462,0
2021-04-28,1904.35,1914.05,1887.5,1903.85,8289974,0
2021-04-27,1849.2,1903.75,1847.55,1895.6,9679552,0
2021-04-26,1830.15,1870.2,1822.05,1847.15,10093146,0
2021-04-23,1816.8,1829.1,1806.65,1815.25,5727043,0
2021-04-22,1803.7,1824.85,1788.85,1817.2,7015919,0
2021-04-20,1821.1,1829.2,1802.0,1812.2,8329303,0
2021-04-19,1814.9,1826.7,1801.55,1812.7,8946673,0
2021-04-16,1845.95,1858.65,1836.3,1841.7,7580445,0
2021-04-15,1836.15,1869.2,1823.45,1853.3,9549406,0
2021-04-13,1833.95,1849.8,1828.1,1841.4,9398094,0
2021-04-12,1867.3,1869.6,1811.3,1821.7,10119632,0
2021-04-09,1904.9,1912.45,1887.35,1889.3,6796563,0
2021-04-08,1916.9,1927.35,1899.75,1911.5,7441124,0
2021-04-07,1906.4,1951.1,1900.0,1909.1,11748762,0
2021-04-06,1910.2,1911.1,1876.85,1891.45,6782671,0
2021-04-05,1930.2,1930.25,1870.25,1899.35,7201907,0
2021-04-01,1923.55,1935.0,1909.4,1927.25,5675942,0
2021-03-31,1923.55,1953.95,1905.45,1909.35,7867962,0
2021-03-30,1914.05,1953.0,1898.35,1934.35,9897033,0
2021-03-26,1917.85,1919.45,1881.35,1901.3,9770418,0
2021-03-25,1957.85,1957.85,1892.1,1898.25,10652286,0
2021-03-24,1982.4,1982.4,1944.9,1951.5,8144909,0
2021-03-23,1965.45,2010.95,1959.8,1989.8,8434606,0
2021-03-22,1974.1,1976.95,1938.05,1965.9,8992025,0
2021-03-19,1897.8,1997.75,1890.0,1984.55,20231742,0
2021-03-18,1975.9,1987.25,1907.35,1915.05,9996654,0
2021-03-17,1999.85,2004.6,1939.85,1959.15,9300800,0
2021-03-16,2015.05,2026.5,1997.45,2002.3,6717120,0
2021-03-15,2039.9,2048.35,1983.15,2010.2,8084666,0
2021-03-12,2092.25,2103.15,2024.5,2037.55,8165311,0
2021-03-10,2103.7,2111.45,2068.7,2079.85,5577196,0
2021-03-09,2097.05,2110.2,2046.15,2088.5,7337173,0
2021-03-08,2067.0,2127.45,2066.55,2088.55,9444404,0
2021-03-05,2055.1,2108.45,2052.3,2076.75,12351692,0
2021-03-04,2078.0,2087.45,2056.7,2074.0,10378304,0
2021-03-03,2021.8,2116.0,2008.6,2099.05,15456501,0
2021-03-02,2022.7,2030.3,1991.35,2007.45,8303687,0
2021-03-01,2011.45,2013.15,1965.95,2003.35,8560293,0
2021-02-26,2017.9,2034.05,1973.8,1988.2,18146851,0
2021-02-25,1978.85,2051.3,1976.0,2044.0,16875682,0
2021-02-24,1935.0,1968.6,1931.35,1964.55,5232623,0
2021-02-23,1952.15,1956.8,1919.35,1928.75,12415815,0
2021-02-22,1982.65,1992.1,1901.6,1914.1,11525073,0
2021-02-19,1960.75,2006.45,1957.2,1982.95,11330997,0
2021-02-18,1987.4,2009.75,1962.75,1970.95,9028045,0
2021-02-17,1963.6,1997.85,1954.65,1985.75,11495374,0
2021-02-16,1944.3,1982.1,1939.75,1963.1,10371480,0
2021-02-15,1952.2,1964.85,1930.25,1937.45,7645396,0
2021-02-12,1959.3,1980.75,1921.1,1946.05,14765398,0
2021-02-11,1887.35,1967.6,1879.95,1959.5,20595756,0
2021-02-10,1862.3,1891.85,1837.1,1881.9,10280699,0
2021-02-09,1870.15,1896.5,1860.95,1864.6,9491513,0
2021-02-08,1842.6,1876.85,1838.75,1860.1,10256125,0
2021-02-05,1839.7,1853.65,1830.15,1833.7,9803265,0
2021-02-04,1833.95,1849.2,1815.85,1834.25,12407523,0
2021-02-03,1838.05,1860.65,1811.1,1840.3,14670826,0
2021-02-02,1824.65,1849.2,1768.15,1835.65,20078072,0
2021-02-01,1772.4,1815.85,1761.5,1806.6,16549001,0
2021-01-29,1805.65,1823.55,1744.35,1755.75,21163725,0
